claim_id,claim_type,severity,arrival_date,arrival_day,due_date,due_day,sla_days,onsite,online,lat,lon,cluster_id,completed,completion_day,days_to_complete,completed_on_time,total_workdays,n_adjusters_used,total_effective_progress
45779025,personal,3,2023-12-14,6,2024-01-04,27,21,True,False,36.522,-87.349,15,True,24.0,19.0,True,1.0,1.0,2.0
64518651,personal,3,2023-12-15,7,2024-01-05,28,21,True,False,36.3054,-86.6072,0,True,28.0,22.0,True,1.0,1.0,2.0
70000816,personal,3,2023-12-15,7,2024-01-05,28,21,True,False,36.3054,-86.6072,0,True,25.0,19.0,True,1.0,1.0,2.0
38490624,personal,3,2023-12-15,7,2024-01-05,28,21,True,False,36.3834,-86.4512,0,True,28.0,22.0,True,1.0,1.0,2.0
12903742,personal,3,2023-12-15,7,2024-01-05,28,21,False,True,36.3054,-86.6072,0,True,28.0,22.0,True,1.0,1.0,2.0
89722181,personal,3,2023-12-16,8,2024-01-06,29,21,True,False,36.3054,-86.6072,0,True,29.0,22.0,True,1.0,1.0,2.0
62915506,personal,3,2023-12-16,8,2024-01-06,29,21,True,False,36.3054,-86.6072,0,True,27.0,20.0,True,1.0,1.0,2.0
64732138,personal,3,2023-12-16,8,2024-01-06,29,21,True,False,36.2195,-86.774,0,True,27.0,20.0,True,1.0,1.0,2.0
79204406,personal,4,2023-12-16,8,2023-12-30,22,14,True,False,36.5853,-87.4186,15,True,16.0,9.0,True,2.0,2.0,1.5003750937734435
45785981,personal,3,2023-12-17,9,2024-01-07,30,21,True,False,36.3834,-86.4512,0,True,29.0,21.0,True,1.0,1.0,2.0
84003540,personal,3,2023-12-18,10,2024-01-08,31,21,True,False,36.5018,-86.8769,0,True,29.0,20.0,True,1.0,1.0,2.0
60375227,personal,3,2023-12-18,10,2024-01-08,31,21,True,False,36.5853,-87.4186,15,True,20.0,11.0,True,1.0,1.0,2.0
34926876,personal,2,2023-12-20,12,2024-01-17,40,28,False,True,36.4229,-86.7914,0,True,32.0,21.0,True,1.0,1.0,2.5
79604516,personal,3,2023-12-20,12,2024-01-10,33,21,True,False,36.539,-86.0242,0,True,33.0,22.0,True,1.0,1.0,2.0
97569558,personal,3,2023-12-20,12,2024-01-10,33,21,True,False,36.3054,-86.6072,0,True,32.0,21.0,True,1.0,1.0,2.0
14016899,personal,3,2023-12-20,12,2024-01-10,33,21,False,True,36.3834,-86.4512,0,True,33.0,22.0,True,1.0,1.0,2.0
45174426,personal,3,2023-12-12,4,2024-01-02,25,21,True,False,36.5853,-87.4186,15,True,25.0,22.0,True,1.0,1.0,2.0
84346161,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3834,-86.4512,0,True,17.0,16.0,True,1.0,1.0,2.0
53702340,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.3834,-86.4512,0,True,23.0,22.0,True,1.0,1.0,2.0
45594890,personal,2,2023-12-10,2,2024-01-07,30,28,True,False,36.5853,-87.4186,15,True,26.0,25.0,True,1.0,1.0,2.5
36393664,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,36.3834,-86.4512,0,True,12.0,11.0,True,2.0,2.0,1.5003750937734435
82019812,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.3834,-86.4512,0,True,21.0,20.0,True,1.0,1.0,2.0
13376386,personal,3,2023-12-09,1,2023-12-30,22,21,False,True,36.3834,-86.4512,0,True,1.0,1.0,True,1.0,1.0,2.0
58768390,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.3834,-86.4512,0,True,23.0,22.0,True,1.0,1.0,2.0
53310059,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.5853,-87.4186,15,True,18.0,17.0,True,1.0,1.0,2.0
41716518,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.3834,-86.4512,0,True,7.0,6.0,True,6.0,5.0,1.0
25881538,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3834,-86.4512,0,True,21.0,20.0,True,1.0,1.0,2.0
10941562,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.2604,-86.7046,0,True,18.0,17.0,True,1.0,1.0,2.0
51967161,personal,3,2023-12-10,2,2023-12-31,23,21,False,True,36.5853,-87.4186,15,True,21.0,20.0,True,1.0,1.0,2.0
90092190,personal,3,2023-12-27,19,2024-01-17,40,21,False,True,40.7952,-74.4873,10,True,40.0,22.0,True,1.0,1.0,2.0
65947359,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,38.5257,-76.9865,7,True,6.0,4.0,True,5.0,5.0,1.0
27646906,personal,2,2023-12-11,3,2024-01-08,31,28,False,True,38.8377,-76.798,7,True,31.0,29.0,True,1.0,1.0,2.5
29397931,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,38.6294,-76.9769,7,True,8.0,6.0,True,5.0,4.0,1.0
94662445,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,38.5257,-76.9865,7,True,9.0,7.0,True,6.0,4.0,1.125
45600752,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,38.9963,-76.9299,7,True,23.0,21.0,True,1.0,1.0,2.0
33875686,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,38.5974,-76.9903,7,True,18.0,15.0,True,2.0,2.0,1.5003750937734435
49989156,personal,4,2023-12-13,5,2023-12-27,19,14,True,False,38.1441,-76.4083,7,True,19.0,15.0,True,2.0,2.0,1.050112528132033
39086722,personal,5,2023-12-13,5,2023-12-20,12,7,True,False,38.8108,-76.9898,7,True,12.0,8.0,True,7.0,4.0,1.0
39449946,personal,4,2023-12-14,6,2023-12-28,20,14,True,False,38.8425,-76.9222,7,True,19.0,14.0,True,2.0,2.0,1.5003750937734435
46902838,personal,3,2023-12-16,8,2024-01-06,29,21,True,False,38.7829,-76.5515,7,True,28.0,21.0,True,1.0,1.0,2.0
72621526,personal,3,2023-12-19,11,2024-01-09,32,21,True,False,38.8377,-76.798,7,True,31.0,21.0,True,1.0,1.0,2.0
18979824,personal,5,2023-12-23,15,2023-12-30,22,7,True,False,38.584,-76.8942,7,True,22.0,8.0,True,4.0,3.0,1.0
20243729,personal,5,2023-12-23,15,2023-12-30,22,7,True,False,38.584,-76.8942,7,True,22.0,8.0,True,7.0,6.0,1.0
19012650,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,38.8539,-76.8891,7,True,16.0,14.0,True,2.0,2.0,1.5003750937734435
97077356,personal,3,2023-12-13,5,2024-01-03,26,21,False,True,38.7829,-76.5515,7,True,26.0,22.0,True,1.0,1.0,2.0
70946685,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,31.3247,-86.5067,22,True,3.0,1.0,True,1.0,1.0,1.2
31301509,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.9375,-86.4481,0,True,13.0,13.0,True,2.0,2.0,1.5003750937734435
34101951,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,37.0344,-87.4891,15,True,10.0,8.0,True,6.0,6.0,1.0
26347945,personal,3,2023-12-19,11,2024-01-09,32,21,False,True,36.9663,-86.3933,0,True,32.0,22.0,True,1.0,1.0,2.0
39210969,business,3,2023-12-14,6,2024-01-04,27,21,True,False,32.7119,-92.0981,14,,,,,,,
18149250,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.3834,-86.4512,0,True,9.0,8.0,True,4.0,3.0,1.0
27929077,business,3,2023-12-11,3,2024-01-01,24,21,True,False,36.13,-88.9849,25,True,23.0,21.0,True,2.0,2.0,1.5999999999999996
46524537,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,36.1485,-88.7453,25,True,17.0,15.0,True,20.0,3.0,0.9999999999999998
94603692,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,36.6517,-80.2392,24,False,,,False,,,
24350390,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,37.857,-76.2829,2,False,,,False,,,
17574155,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,33.4995,-86.7268,8,True,9.0,8.0,True,5.0,5.0,1.0
26512783,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,33.4653,-86.8082,8,True,8.0,7.0,True,7.0,6.0,1.0
40984670,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,33.4459,-86.7502,8,True,8.0,7.0,True,7.0,7.0,1.0
17090145,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,33.3967,-86.8346,8,True,12.0,11.0,True,1.0,1.0,1.0
26027239,business,3,2023-12-10,2,2023-12-31,23,21,False,True,36.3054,-86.6072,0,True,3.0,2.0,True,1.0,1.0,2.0
55007093,business,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3054,-86.6072,0,True,22.0,21.0,True,1.0,1.0,2.0
29744388,business,3,2023-12-11,3,2024-01-01,24,21,False,True,36.3054,-86.6072,0,True,22.0,20.0,True,1.0,1.0,2.0
10419250,business,3,2023-12-11,3,2024-01-01,24,21,True,False,36.2604,-86.7046,0,True,19.0,17.0,True,1.0,1.0,2.0
61059101,business,3,2023-12-11,3,2024-01-01,24,21,True,False,36.2604,-86.7046,0,True,24.0,22.0,True,1.0,1.0,2.0
57381509,business,3,2023-12-15,7,2024-01-05,28,21,True,False,36.5853,-87.4186,15,True,25.0,19.0,True,1.0,1.0,2.0
80065108,business,4,2023-12-10,2,2023-12-24,16,14,True,False,36.2604,-86.7046,0,True,14.0,13.0,True,2.0,1.0,1.5003750937734435
49078084,business,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3054,-86.6072,0,True,23.0,22.0,True,1.0,1.0,2.0
94426110,personal,5,2023-12-09,1,2023-12-16,8,7,True,False,36.5853,-87.4186,15,True,7.0,7.0,True,5.0,4.0,1.0
26000831,personal,5,2023-12-09,1,2023-12-16,8,7,True,False,36.5853,-87.4186,15,True,4.0,4.0,True,5.0,5.0,1.0
26961910,personal,5,2023-12-09,1,2023-12-16,8,7,True,False,36.5853,-87.4186,15,True,8.0,8.0,True,5.0,5.0,1.0
44997027,personal,3,2023-12-09,1,2023-12-30,22,21,True,False,36.5853,-87.4186,15,True,22.0,22.0,True,1.0,1.0,2.0
20407921,personal,5,2023-12-09,1,2023-12-16,8,7,True,False,36.5853,-87.4186,15,True,7.0,7.0,True,5.0,5.0,1.0
37785214,personal,5,2023-12-09,1,2023-12-16,8,7,True,False,36.5853,-87.4186,15,True,7.0,7.0,True,8.0,6.0,1.0
20404074,personal,5,2023-12-09,1,2023-12-16,8,7,True,False,36.3834,-86.4512,0,False,,,False,,,
96497996,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.5853,-87.4186,15,True,7.0,6.0,True,5.0,5.0,1.0
34364820,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,36.5853,-87.4186,15,True,10.0,8.0,True,6.0,5.0,1.0
27252372,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,37.4782,-77.5854,2,True,16.0,15.0,True,2.0,2.0,1.5003750937734435
90198592,business,3,2023-12-11,3,2024-01-01,24,21,True,False,33.3967,-86.8346,8,True,17.0,15.0,True,1.0,1.0,2.0
34785007,business,3,2023-12-11,3,2024-01-01,24,21,False,True,36.3834,-86.4512,0,True,22.0,20.0,True,1.0,1.0,2.0
18373836,business,3,2023-12-14,6,2024-01-04,27,21,True,False,36.3834,-86.4512,0,True,27.0,22.0,True,1.0,1.0,2.0
